id,customerId,merchantCode,amountDkk,timestamp,category,note
TX70265,CUST024,MC5678 AAR ICA,343.79,2025-02-20T00:51:08+02:00,Groceries,
TX71091,CUST016,MC2468 ONLINE NETFLX,99.00,2025-03-09T18:56:18+02:00,Subscription,
TX72175,CUST030,MC4321 CPH MCDON,174.73,2025-03-26T03:54:44+02:00,FastFood,
TX90044,  CUST026  ,MC1234 OSL REMA1000,150.00,2025-05-11T13:17:59+02:00,Groceries,
TX70865,CUST010,MC1357 OSL NORDNET,10018.54,2025-06-24T22:46:25+02:00,Investment,
TX90066,CUST029,MC2780 OSL UNKNOWN,59.00,2025-05-03T04:06:48+02:00,Unknown,
TX71089,CUST034,MC2468 ONLINE NETFLX,179.00,2025-02-19T00:04:11+02:00,Subscription,
TX71228,CUST017,MC4321 CPH MCDON,196.35,2025-01-07T21:10:53+02:00,FastFood,
TX72674,CUST028,MC7777 ATM DNB,2000.00,2025-05-04T11:10:03+02:00,ATM,
TX71543,CUST013,MC2468 ONLINE NETFLX,179.00,2025-08-08T12:36:53+02:00,Subscription,
TX71794,CUST023,MC1357 OSL NORDNET,17279.32,2025-05-03T16:33:10+02:00,Investment,
TX71410,CUST006,MC4321 CPH MCDON,75.36,2025-03-02T05:33:02+02:00,FastFood,
TX72301,CUST032,MC5678 AAR ICA,836.92,2025-02-05T19:15:24+02:00,Groceries,
TX72066,CUST001,MC5678 AAR ICA,622.67,2025-08-20T14:01:43+02:00,Groceries,
TX70711,CUST028,MC7777 ATM DNB,500.00,2025-06-04T06:52:26+02:00,ATM,
TX70683,CUST023,MC1234 OSL REMA1000,1186.09,2025-05-13T04:28:08+02:00,Groceries,
TX72645,CUST016,MC2468 ONLINE NETFLX,179.00,2025-07-26T02:46:31+02:00,Subscription,
TX70593,CUST003,MC1357 OSL NORDNET,9042.86,2025-03-31T12:17:48+02:00,Investment,
TX70236,CUST032,MC2045 AAR UNKNOWN,119.32,2025-04-09T21:56:32+02:00,Unknown,
TX70163,CUST014,MC9999 OSL BMW,250000.00,2025-08-17T08:53:24+02:00,Auto,
TX71042,CUST002,MC7777 ATM DNB,2000.00,2025-06-11T01:09:35+02:00,ATM,
TX72841,CUST026,MC7777 ATM DNB,1500.00,2025-01-24T23:51:35+02:00,ATM,
TX70832,CUST010,MC2468 ONLINE NETFLX,179.00,2025-09-05T12:17:13+02:00,Subscription,
TX71493,CUST011,MC4321 CPH MCDON,157.62,2025-08-22T12:41:38+02:00,FastFood,
TX70930,CUST015,MC5678 AAR ICA,596.18,2025-01-10T20:11:24+02:00,Groceries,
TX71488,CUST017,MC1357 OSL NORDNET,4679.47,2025-04-30T15:49:26+02:00,Investment,
TX71026,CUST025,MC2468 ONLINE NETFLX,99.00,2025-03-13T17:50:47+02:00,Subscription,
TX71327,CUST011,MC4321 CPH MCDON,179.69,2025-03-09T16:12:14+02:00,FastFood,
TX70192,CUST003,MC1234 OSL REMA1000,526.24,2025-09-20T16:00:47+02:00,Groceries,
TX70506,CUST040,MC2870 ONLINE UNKNOWN,701.19,2025-04-24T01:35:01+02:00,Unknown,
TX72780,CUST008,MC7852 AAR UNKNOWN,324.73,2025-04-04T23:10:38+02:00,Unknown,
TX90042,CUST002,MC2468 ONLINE NETFLX,129.00,2025-12-01T06:00:00+02:00,Subscription,
TX72513,CUST011,MC2468 ONLINE NETFLX,99.00,2025-09-24T19:27:20+02:00,Subscription,
TX72589,CUST029,MC9999 OSL BMW,2999.00,2025-04-13T04:53:18+02:00,Auto,
TX72082,CUST030,MC2468 ONLINE NETFLX,129.00,2025-06-18T23:56:16+02:00,Subscription,
TX71437,CUST019,MC1357 OSL NORDNET,9350.50,2025-06-15T06:54:01+02:00,Investment,
TX71173,CUST027,MC1234 OSL REMA1000,91.46,2025-04-30T12:00:20+02:00,Groceries,
TX90001,CUST003,MC5678 AAR ICA,420.00,2025-09-12T16:15:00+02:00,Groceries,
TX71594,CUST027,MC7777 ATM DNB,2000.00,2025-09-17T06:25:54+02:00,ATM,
TX71776,CUST039,MC5678 AAR ICA,939.94,2025-03-25T18:10:30+02:00,Groceries,
TX71240,CUST010,MC3110 AAR UNKNOWN,356.06,2025-07-14T14:25:40+02:00,Unknown,
TX71616,CUST035,MC4321 CPH MCDON,198.21,2025-02-15T21:58:42+02:00,FastFood,
TX71848,CUST035,MC1357 OSL NORDNET,8805.53,2025-06-24T01:50:10+02:00,Investment,
TX70022,CUST018,MC4321 CPH MCDON,183.95,2025-08-19T05:00:42+02:00,FastFood,
TX72119,CUST030,MC7777 ATM DNB,200.00,2025-02-18T16:45:47+02:00,ATM,
TX72466,CUST020,MC2281 AAR UNKNOWN,677.42,2025-01-24T01:57:15+02:00,Unknown,
TX71356,CUST031,MC2468 ONLINE NETFLX,99.00,2025-02-12T06:48:20+02:00,Subscription,
TX72006,CUST008,MC1234 OSL REMA1000,440.54,2025-08-28T14:10:07+02:00,Groceries,
TX71690,CUST022,MC1234 OSL REMA1000,949.19,2025-09-23T20:39:34+02:00,Groceries,
TX72719,CUST006,MC1357 OSL NORDNET,14682.31,2025-07-31T10:40:10+02:00,Investment,
TX70650,CUST039,MC1357 OSL NORDNET,3809.35,2025-08-21T19:02:41+02:00,Investment,
TX70360,CUST039,MC1234 OSL REMA1000,899.65,2025-06-24T00:51:28+02:00,Groceries,
TX71227,CUST027,MC7777 ATM DNB,500.00,2025-06-19T04:15:42+02:00,ATM,
TX71800,CUST032,MC7777 ATM DNB,500.00,2025-04-30T02:51:35+02:00,ATM,
TX72681,CUST007,MC5678 AAR ICA,1483.85,2025-03-05T04:01:22+02:00,Groceries,
TX71008,CUST028,MC1234 OSL REMA1000,1179.84,2025-08-09T14:29:47+02:00,Groceries,
TX72859,CUST030,MC9126 ONLINE UNKNOWN,411.59,2025-08-10T07:11:06+02:00,Unknown,
TX71764,CUST015,MC1234 OSL REMA1000,1250.57,2025-09-21T01:55:05+02:00,Groceries,
TX71022,CUST001,MC1357 OSL NORDNET,15340.86,2025-08-10T09:12:05+02:00,Investment,
TX70896,CUST015,MC2320 ONLINE UNKNOWN,520.84,2025-03-22T19:43:01+02:00,Unknown,
TX72103,CUST036,MC9999 OSL BMW,2999.00,2025-01-07T06:28:08+02:00,Auto,
TX71054,CUST022,MC9999 OSL BMW,750.00,2025-06-05T10:06:22+02:00,Auto,
TX72309,CUST037,MC2468 ONLINE NETFLX,99.00,2025-03-27T22:16:59+02:00,Subscription,
TX70599,CUST009,MC5678 AAR ICA,918.73,2025-05-21T04:42:23+02:00,Groceries,
TX70112,CUST012,MC7777 ATM DNB,1000.00,2025-09-24T23:58:40+02:00,ATM,
TX71462,CUST038,MC5678 AAR ICA,520.55,2025-03-25T13:56:15+02:00,Groceries,
TX70882,CUST039,MC4321 CPH MCDON,114.91,2025-03-26T03:31:39+02:00,FastFood,
TX71203,CUST011,MC5347 CPH UNKNOWN,371.89,2025-02-13T14:52:03+02:00,Unknown,
TX72802,CUST036,MC2468 ONLINE NETFLX,179.00,2025-01-06T03:03:53+02:00,Subscription,
TX70203,CUST016,MC5678 AAR ICA,793.16,2025-08-03T07:07:12+02:00,Groceries,
TX72022,CUST024,MC2468 ONLINE NETFLX,149.00,2025-02-07T09:55:52+02:00,Subscription,
TX71408,CUST007,MC9999 OSL BMW,250000.00,2025-02-18T06:42:24+02:00,Auto,
TX90108,  CUST039  ,MC1234 OSL REMA1000,150.00,2025-04-10T21:04:10+02:00,Groceries,
TX70854,CUST016,MC4756 ONLINE UNKNOWN,130.01,2025-05-20T04:56:26+02:00,Unknown,
TX72294,CUST020,MC5678 AAR ICA,1383.20,2025-09-03T19:06:39+02:00,Groceries,
TX72213,CUST029,MC9999 OSL BMW,2999.00,2025-02-28T18:02:32+02:00,Auto,
TX70376,CUST027,MC1322 CPH UNKNOWN,587.37,2025-02-02T01:10:54+02:00,Unknown,
TX71486,CUST031,MC5325 OSL UNKNOWN,238.66,2025-08-25T17:16:57+02:00,Unknown,
TX90003,CUST004,MC1234 OSL REMA1000,89.50,2025-09-03T08:12:30+02:00,Groceries,
TX70124,CUST017,MC1234 OSL REMA1000,1025.77,2025-02-04T09:02:08+02:00,Groceries,
TX72284,CUST005,MC2468 ONLINE NETFLX,179.00,2025-08-22T18:41:19+02:00,Subscription,
TX71079,CUST028,MC2468 ONLINE NETFLX,179.00,2025-08-04T03:48:31+02:00,Subscription,
TX71733,CUST035,MC2468 ONLINE NETFLX,79.00,2025-06-30T20:13:39+02:00,Subscription,
TX72602,CUST016,MC5678 AAR ICA,943.89,2025-06-24T16:50:36+02:00,Groceries,
TX72078,CUST028,MC7162 OSL UNKNOWN,262.19,2025-07-04T05:11:31+02:00,Unknown,
TX71258,CUST032,MC6987 CPH UNKNOWN,617.12,2025-02-08T05:16:37+02:00,Unknown,
TX70357,CUST001,MC1357 OSL NORDNET,17447.93,2025-03-21T03:15:58+02:00,Investment,
TX71221,CUST022,MC1234 OSL REMA1000,1236.53,2025-07-21T20:19:57+02:00,Groceries,
TX71423,CUST022,MC2468 ONLINE NETFLX,79.00,2025-02-14T10:20:43+02:00,Subscription,
TX70597,CUST013,MC2468 ONLINE NETFLX,99.00,2025-08-25T18:50:33+02:00,Subscription,
TX71214,CUST019,MC5678 AAR ICA,563.95,2025-03-28T22:45:07+02:00,Groceries,
TX71415,CUST010,MC1357 OSL NORDNET,11946.43,2025-01-29T09:22:22+02:00,Investment,
TX72571,CUST037,MC5678 AAR ICA,898.91,2025-09-12T03:25:10+02:00,Groceries,
TX71884,CUST030,MC1357 OSL NORDNET,16129.64,2025-05-26T06:24:30+02:00,Investment,
TX70890,CUST020,MC6462 CPH UNKNOWN,389.28,2025-09-23T16:19:21+02:00,Unknown,
TX70120,CUST015,MC1357 OSL NORDNET,8310.10,2025-03-08T14:04:49+02:00,Investment,
TX71361,CUST016,MC1234 OSL REMA1000,145.76,2025-07-20T13:58:14+02:00,Groceries,
TX71065,CUST015,MC1234 OSL REMA1000,1027.04,2025-01-03T21:08:51+02:00,Groceries,
TX90062,CUST026,MC1234 OSL REMA1000,0.01,2025-04-30T21:59:32+02:00,Groceries,
TX71435,CUST023,MC4321 CPH MCDON,153.25,2025-03-02T14:51:44+02:00,FastFood,
TX90112,  CUST010  ,MC1234 OSL REMA1000,150.00,2025-02-25T22:26:40+02:00,Groceries,
TX72704,CUST014,MC1357 OSL NORDNET,11056.29,2025-07-28T21:52:00+02:00,Investment,
TX71822,CUST028,MC4321 CPH MCDON,101.01,2025-02-22T10:12:35+02:00,FastFood,
TX70330,CUST020,MC7777 ATM DNB,2000.00,2025-08-31T17:35:45+02:00,ATM,
TX70411,CUST031,MC7777 ATM DNB,1000.00,2025-04-07T07:26:43+02:00,ATM,
TX70504,CUST017,MC9999 OSL BMW,4200.00,2025-03-15T18:16:14+02:00,Auto,
TX71043,CUST035,MC9999 OSL BMW,999.00,2025-08-22T12:31:19+02:00,Auto,
TX72386,CUST016,MC9999 OSL BMW,999.00,2025-06-06T19:12:22+02:00,Auto,
TX70695,CUST004,MC1234 OSL REMA1000,846.23,2025-07-17T09:44:21+02:00,Groceries,
TX70676,CUST033,MC7777 ATM DNB,1500.00,2025-05-05T22:18:01+02:00,ATM,
TX72631,CUST028,MC2468 ONLINE NETFLX,79.00,2025-09-05T07:31:35+02:00,Subscription,
TX71936,CUST032,MC7777 ATM DNB,1500.00,2025-08-16T20:13:08+02:00,ATM,
TX71280,CUST040,MC4321 CPH MCDON,122.47,2025-01-26T04:31:23+02:00,FastFood,
TX70200,CUST037,MC2468 ONLINE NETFLX,99.00,2025-01-10T03:48:31+02:00,Subscription,
TX71009,CUST037,MC5678 AAR ICA,1158.13,2025-07-02T20:39:49+02:00,Groceries,
TX70078,CUST029,MC7777 ATM DNB,200.00,2025-01-06T03:09:58+02:00,ATM,
TX71924,CUST010,MC7777 ATM DNB,2000.00,2025-09-20T17:36:20+02:00,ATM,
TX71928,CUST014,MC7777 ATM DNB,1000.00,2025-06-26T12:02:58+02:00,ATM,
TX70237,CUST034,MC1234 OSL REMA1000,886.59,2025-05-17T12:02:24+02:00,Groceries,
TX72679,CUST011,MC2468 ONLINE NETFLX,99.00,2025-08-12T00:15:06+02:00,Subscription,
TX72588,CUST022,MC1234 OSL REMA1000,674.39,2025-02-03T15:35:35+02:00,Groceries,
TX72291,CUST002,MC1234 OSL REMA1000,1236.54,2025-03-02T08:35:15+02:00,Groceries,
TX71989,CUST029,MC2468 ONLINE NETFLX,149.00,2025-01-14T20:24:25+02:00,Subscription,
TX71225,CUST016,MC9999 OSL BMW,750.00,2025-05-17T19:56:41+02:00,Auto,
TX72727,CUST029,MC2794 AAR UNKNOWN,268.21,2025-05-05T12:41:39+02:00,Unknown,
TX70230,CUST029,MC5678 AAR ICA,358.93,2025-08-01T21:58:48+02:00,Groceries,
TX72730,CUST013,MC1357 OSL NORDNET,15859.43,2025-04-18T21:37:47+02:00,Investment,
TX72376,CUST014,MC9999 OSL BMW,999.00,2025-05-30T18:29:20+02:00,Auto,
TX70215,CUST028,MC1234 OSL REMA1000,293.59,2025-06-25T21:19:41+02:00,Groceries,
TX72050,CUST019,MC4458 ONLINE UNKNOWN,49.01,2025-09-01T12:11:14+02:00,Unknown,
TX70802,CUST035,MC5678 AAR ICA,962.76,2025-04-11T03:26:26+02:00,Groceries,
TX72737,CUST008,MC9999 OSL BMW,750.00,2025-07-25T10:50:41+02:00,Auto,
TX71723,CUST018,MC9999 OSL BMW,4200.00,2025-06-07T14:12:32+02:00,Auto,
TX70122,CUST036,MC7777 ATM DNB,500.00,2025-08-30T18:42:49+02:00,ATM,
TX70744,CUST001,MC7777 ATM DNB,500.00,2025-05-29T09:39:31+02:00,ATM,
TX70585,CUST022,MC7777 ATM DNB,200.00,2025-04-01T04:24:51+02:00,ATM,
TX70051,CUST032,MC5678 AAR ICA,395.72,2025-08-12T01:00:01+02:00,Groceries,
TX70436,CUST009,MC5678 AAR ICA,205.62,2025-04-12T12:32:53+02:00,Groceries,
TX70168,CUST011,MC1357 OSL NORDNET,17692.27,2025-07-22T12:00:47+02:00,Investment,
TX70566,CUST021,MC9999 OSL BMW,999.00,2025-03-03T05:06:51+02:00,Auto,
TX71918,CUST011,MC4321 CPH MCDON,189.49,2025-03-01T23:08:35+02:00,FastFood,
TX72166,CUST005,MC1234 OSL REMA1000,722.29,2025-06-21T14:52:38+02:00,Groceries,
TX70648,CUST003,MC7777 ATM DNB,500.00,2025-02-15T15:38:52+02:00,ATM,
TX72019,CUST023,MC5678 AAR ICA,483.58,2025-07-27T23:33:37+02:00,Groceries,
TX72479,CUST012,MC9999 OSL BMW,4200.00,2025-02-15T01:31:48+02:00,Auto,
TX70052,CUST020,MC2468 ONLINE NETFLX,129.00,2025-09-03T01:01:05+02:00,Subscription,
TX71807,CUST028,MC5678 AAR ICA,947.26,2025-07-24T08:54:51+02:00,Groceries,
TX90012,CUST006,MC4321 CPH MCDON,0.00,2025-09-12T10:10:00+02:00,FastFood,
TX72055,CUST012,MC2468 ONLINE NETFLX,99.00,2025-08-20T06:18:41+02:00,Subscription,
TX70250,CUST012,MC1357 OSL NORDNET,5281.52,2025-05-10T06:52:21+02:00,Investment,
TX72837,CUST032,MC7777 ATM DNB,200.00,2025-06-27T12:11:00+02:00,ATM,
TX71067,CUST013,MC2468 ONLINE NETFLX,179.00,2025-09-23T09:00:23+02:00,Subscription,
TX70554,CUST037,MC1234 OSL REMA1000,1357.92,2025-07-28T04:10:00+02:00,Groceries,
TX70873,CUST028,MC7777 ATM DNB,200.00,2025-08-18T05:52:58+02:00,ATM,
TX70595,CUST017,MC5678 AAR ICA,1184.38,2025-07-13T18:54:32+02:00,Groceries,
TX70768,CUST013,MC7777 ATM DNB,200.00,2025-01-09T13:13:13+02:00,ATM,
TX71002,CUST037,MC7777 ATM DNB,500.00,2025-07-21T20:04:57+02:00,ATM,
TX90117,CUST004,MC1234 OSL REMA1000,300.00,2025-03-03T01:08:25+02:00,FastFood,
TX70014,CUST018,MC2965 ONLINE UNKNOWN,314.66,2025-09-11T21:04:28+02:00,Unknown,
TX71260,CUST026,MC3637 ONLINE UNKNOWN,119.14,2025-02-25T00:09:21+02:00,Unknown,
TX70969,CUST009,MC1357 OSL NORDNET,4708.54,2025-09-09T10:11:37+02:00,Investment,
TX71695,CUST013,MC2468 ONLINE NETFLX,129.00,2025-08-29T19:19:17+02:00,Subscription,
TX72735,CUST026,MC5644 CPH UNKNOWN,691.40,2025-02-16T14:15:12+02:00,Unknown,
TX72305,CUST024,MC2468 ONLINE NETFLX,179.00,2025-02-19T09:41:12+02:00,Subscription,
TX70013,CUST003,MC1234 OSL REMA1000,900.50,2025-04-13T19:08:26+02:00,Groceries,
TX70009,CUST014,MC7777 ATM DNB,200.00,2025-05-27T06:36:54+02:00,ATM,
TX72307,CUST002,MC7777 ATM DNB,500.00,2025-06-05T05:36:36+02:00,ATM,
TX70444,CUST003,MC1357 OSL NORDNET,3597.70,2025-07-10T11:56:12+02:00,Investment,
TX70649,CUST012,MC7777 ATM DNB,1500.00,2025-02-21T01:34:28+02:00,ATM,
TX70625,CUST021,MC1357 OSL NORDNET,5143.75,2025-09-12T21:47:05+02:00,Investment,
TX70070,CUST018,MC1234 OSL REMA1000,802.68,2025-09-13T07:02:58+02:00,Groceries,
TX71224,CUST036,MC2050 AAR UNKNOWN,686.32,2025-01-28T13:40:35+02:00,Unknown,
TX70271,CUST010,MC5678 AAR ICA,1339.81,2025-03-06T14:33:40+02:00,Groceries,
TX70241,CUST027,MC4321 CPH MCDON,40.43,2025-09-08T09:59:09+02:00,FastFood,
TX70862,CUST024,MC7777 ATM DNB,500.00,2025-06-25T19:45:02+02:00,ATM,
TX72605,CUST004,MC9999 OSL BMW,999.00,2025-05-09T12:28:34+02:00,Auto,
TX72139,CUST002,MC4321 CPH MCDON,125.97,2025-02-18T22:39:33+02:00,FastFood,
TX70339,CUST019,MC5678 AAR ICA,877.13,2025-09-04T14:22:24+02:00,Groceries,
TX70574,CUST017,MC1234 OSL REMA1000,926.91,2025-07-10T06:16:01+02:00,Groceries,
TX71673,CUST024,MC4321 CPH MCDON,180.87,2025-01-27T03:29:24+02:00,FastFood,
TX90064,CUST038,  MC4321 CPH MCDON  ,120.00,2025-01-27T07:23:18+02:00,FastFood,
TX71880,CUST015,MC9999 OSL BMW,750.00,2025-02-19T12:26:21+02:00,Auto,
TX70677,CUST027,MC7777 ATM DNB,200.00,2025-08-20T09:24:30+02:00,ATM,
TX72059,CUST030,MC9999 OSL BMW,999.00,2025-05-08T10:47:13+02:00,Auto,
TX70537,CUST015,MC7777 ATM DNB,200.00,2025-01-01T14:30:41+02:00,ATM,
TX71890,CUST022,MC4321 CPH MCDON,77.11,2025-01-08T08:01:30+02:00,FastFood,
TX70415,CUST021,MC1234 OSL REMA1000,715.57,2025-05-03T05:34:21+02:00,Groceries,
TX70000,CUST015,MC2468 ONLINE NETFLX,129.00,2025-08-12T12:07:51+02:00,Subscription,
TX72801,CUST038,MC7777 ATM DNB,500.00,2025-01-12T09:49:42+02:00,ATM,
TX72870,CUST010,MC1068 ONLINE UNKNOWN,49.82,2025-01-14T17:34:25+02:00,Unknown,
TX70727,CUST040,MC9999 OSL BMW,1800.00,2025-02-18T17:09:03+02:00,Auto,
TX71602,CUST031,MC7777 ATM DNB,200.00,2025-02-09T03:32:09+02:00,ATM,
TX70150,CUST023,MC1357 OSL NORDNET,16685.98,2025-07-20T19:11:15+02:00,Investment,
TX72212,CUST014,MC7777 ATM DNB,1000.00,2025-08-10T19:49:30+02:00,ATM,
TX71102,CUST017,MC1357 OSL NORDNET,5538.02,2025-07-06T14:06:18+02:00,Investment,
TX72606,CUST011,MC2468 ONLINE NETFLX,179.00,2025-06-15T21:22:03+02:00,Subscription,
TX70628,CUST023,MC4914 OSL UNKNOWN,549.59,2025-09-26T07:31:45+02:00,Unknown,
TX72851,CUST004,MC1357 OSL NORDNET,18328.32,2025-01-26T23:41:11+02:00,Investment,
TX71354,CUST036,MC1234 OSL REMA1000,526.71,2025-05-28T19:23:03+02:00,Groceries,
TX71574,CUST016,MC4321 CPH MCDON,63.53,2025-03-29T12:21:55+02:00,FastFood,
TX71205,CUST007,MC2468 ONLINE NETFLX,129.00,2025-02-11T06:40:34+02:00,Subscription,
TX72627,CUST006,MC1993 CPH UNKNOWN,311.98,2025-07-26T07:10:03+02:00,Unknown,
TX70583,CUST036,MC7777 ATM DNB,500.00,2025-07-09T01:29:06+02:00,ATM,
TX71104,CUST030,MC9999 OSL BMW,1800.00,2025-04-23T17:37:52+02:00,Auto,
TX71675,CUST028,MC2468 ONLINE NETFLX,79.00,2025-05-09T15:02:46+02:00,Subscription,
TX71150,CUST030,MC7777 ATM DNB,500.00,2025-01-23T10:49:15+02:00,ATM,
TX70891,CUST020,MC1234 OSL REMA1000,1236.60,2025-06-10T04:11:45+02:00,Groceries,
TX70981,CUST027,MC9999 OSL BMW,250000.00,2025-07-26T08:33:20+02:00,Auto,
TX72790,CUST007,MC1357 OSL NORDNET,19406.38,2025-04-25T12:45:54+02:00,Investment,
TX72241,CUST015,MC1234 OSL REMA1000,500.54,2025-03-19T20:13:04+02:00,Groceries,
TX71967,CUST039,MC1234 OSL REMA1000,522.70,2025-08-19T15:43:00+02:00,Groceries,
TX71307,CUST021,MC2468 ONLINE NETFLX,149.00,2025-06-24T04:26:36+02:00,Subscription,
TX72806,CUST028,MC1357 OSL NORDNET,7381.80,2025-05-03T05:42:14+02:00,Investment,
TX72126,CUST017,MC9999 OSL BMW,4200.00,2025-05-26T20:37:32+02:00,Auto,
TX72365,CUST029,MC8694 AAR UNKNOWN,641.02,2025-02-16T16:37:14+02:00,Unknown,
TX70452,CUST023,MC5678 AAR ICA,122.83,2025-02-09T17:52:42+02:00,Groceries,
TX71719,CUST038,MC1357 OSL NORDNET,10525.77,2025-04-14T11:07:40+02:00,Investment,
TX70455,CUST019,MC7777 ATM DNB,1000.00,2025-09-19T16:13:55+02:00,ATM,
TX70149,CUST026,MC1234 OSL REMA1000,576.93,2025-04-24T22:24:25+02:00,Groceries,
TX71208,CUST022,MC7777 ATM DNB,500.00,2025-08-28T20:38:36+02:00,ATM,
TX70905,CUST004,MC4321 CPH MCDON,185.19,2025-05-30T23:35:22+02:00,FastFood,
TX70731,CUST023,MC2468 ONLINE NETFLX,149.00,2025-05-17T02:16:05+02:00,Subscription,
TX70507,CUST031,MC5941 ONLINE UNKNOWN,365.23,2025-08-15T12:29:02+02:00,Unknown,
TX72338,CUST018,MC5678 AAR ICA,1045.56,2025-09-17T12:24:00+02:00,Groceries,
TX71406,CUST027,MC1357 OSL NORDNET,10307.99,2025-03-01T00:11:22+02:00,Investment,
TX70925,CUST017,MC5678 AAR ICA,672.23,2025-09-02T10:09:22+02:00,Groceries,
TX72747,CUST014,MC9999 OSL BMW,4200.00,2025-01-29T21:50:42+02:00,Auto,
TX72761,CUST014,MC2468 ONLINE NETFLX,179.00,2025-07-13T04:31:03+02:00,Subscription,
TX70446,CUST010,MC2468 ONLINE NETFLX,99.00,2025-04-20T14:12:28+02:00,Subscription,
TX72836,CUST001,MC4321 CPH MCDON,115.18,2025-09-10T04:33:06+02:00,FastFood,
TX70560,CUST015,MC9999 OSL BMW,750.00,2025-02-24T10:53:01+02:00,Auto,
TX71449,CUST039,MC1234 OSL REMA1000,810.94,2025-08-19T05:07:16+02:00,Groceries,
TX70922,CUST021,MC1357 OSL NORDNET,11737.81,2025-05-09T04:34:09+02:00,Investment,
TX70924,CUST012,MC2468 ONLINE NETFLX,79.00,2025-03-17T20:54:38+02:00,Subscription,
TX70707,CUST031,MC1234 OSL REMA1000,502.71,2025-07-16T22:55:46+02:00,Groceries,
TX72158,CUST009,MC7777 ATM DNB,1000.00,2025-06-09T21:17:26+02:00,ATM,
TX71198,CUST019,MC5678 AAR ICA,517.17,2025-09-05T02:14:15+02:00,Groceries,
TX72600,CUST014,MC5678 AAR ICA,925.93,2025-02-05T01:48:44+02:00,Groceries,
TX70409,CUST003,MC1234 OSL REMA1000,220.39,2025-08-29T05:54:32+02:00,Groceries,
TX72312,CUST025,MC1357 OSL NORDNET,19474.35,2025-07-16T06:11:56+02:00,Investment,
TX71638,CUST030,MC4321 CPH MCDON,57.69,2025-05-03T09:10:43+02:00,FastFood,
TX70430,CUST033,MC1234 OSL REMA1000,712.92,2025-06-26T19:38:13+02:00,Groceries,
TX71411,CUST003,MC6141 ONLINE UNKNOWN,625.04,2025-04-25T13:32:10+02:00,Unknown,
TX71428,CUST032,MC8051 ONLINE UNKNOWN,305.08,2025-06-03T16:28:42+02:00,Unknown,
TX70349,CUST011,MC4321 CPH MCDON,80.02,2025-03-31T23:05:05+02:00,FastFood,
TX70991,CUST013,MC2468 ONLINE NETFLX,179.00,2025-07-16T09:53:04+02:00,Subscription,
TX71351,CUST039,MC2468 ONLINE NETFLX,79.00,2025-09-17T18:01:41+02:00,Subscription,
TX70767,CUST012,MC7777 ATM DNB,500.00,2025-08-13T05:45:58+02:00,ATM,
TX72745,CUST024,MC2468 ONLINE NETFLX,99.00,2025-07-24T07:49:24+02:00,Subscription,
TX72817,CUST039,MC1357 OSL NORDNET,10402.09,2025-06-06T05:32:06+02:00,Investment,
TX72033,CUST004,MC7777 ATM DNB,200.00,2025-05-01T01:48:18+02:00,ATM,
TX70636,CUST033,MC9999 OSL BMW,250000.00,2025-09-09T18:44:55+02:00,Auto,
TX70012,CUST013,MC1234 OSL REMA1000,229.64,2025-08-15T01:37:26+02:00,Groceries,
TX70466,CUST037,MC7777 ATM DNB,1500.00,2025-01-10T12:09:16+02:00,ATM,
TX70190,CUST002,MC1357 OSL NORDNET,13580.48,2025-05-19T16:16:35+02:00,Investment,
TX71874,CUST004,MC4321 CPH MCDON,153.90,2025-04-01T23:32:49+02:00,FastFood,
TX71714,CUST028,MC5678 AAR ICA,136.50,2025-08-04T08:30:41+02:00,Groceries,
TX70971,CUST008,MC9999 OSL BMW,750.00,2025-03-22T09:48:33+02:00,Auto,
TX70755,CUST029,MC4289 OSL UNKNOWN,790.79,2025-02-13T01:31:50+02:00,Unknown,
TX72541,CUST039,MC1357 OSL NORDNET,10671.80,2025-02-12T22:52:41+02:00,Investment,
TX72711,CUST035,MC7152 OSL UNKNOWN,611.84,2025-01-11T03:39:24+02:00,Unknown,
TX72422,CUST038,MC1234 OSL REMA1000,1270.99,2025-09-10T10:13:37+02:00,Groceries,
TX72036,CUST025,MC5678 AAR ICA,1042.85,2025-01-15T09:51:18+02:00,Groceries,
TX70867,CUST028,MC9999 OSL BMW,1800.00,2025-03-17T12:27:10+02:00,Auto,
TX72275,CUST021,MC9999 OSL BMW,1800.00,2025-09-14T00:34:30+02:00,Auto,
TX70879,CUST032,MC1357 OSL NORDNET,2199.58,2025-07-04T17:15:51+02:00,Investment,
TX72547,CUST022,MC5678 AAR ICA,1193.11,2025-01-06T13:35:22+02:00,Groceries,
TX71291,CUST026,MC7777 ATM DNB,1000.00,2025-08-26T16:21:59+02:00,ATM,
TX72646,CUST032,MC5678 AAR ICA,979.21,2025-09-17T10:45:44+02:00,Groceries,
TX70948,CUST038,MC7777 ATM DNB,500.00,2025-03-03T11:28:43+02:00,ATM,
TX72509,CUST031,MC4321 CPH MCDON,41.94,2025-07-24T12:50:26+02:00,FastFood,
TX72091,CUST009,MC7777 ATM DNB,200.00,2025-03-20T03:46:29+02:00,ATM,
TX71560,CUST028,MC4321 CPH MCDON,56.99,2025-04-16T11:03:58+02:00,FastFood,
TX71779,CUST034,MC4321 CPH MCDON,61.32,2025-05-15T08:04:13+02:00,FastFood,
TX70069,CUST002,MC5678 AAR ICA,1181.95,2025-03-15T12:10:53+02:00,Groceries,
